Id,rating,title,text,Id.1
106080,5.0,Comfy!,love it 😍,106080
106083,1.0,Save your money,"I bought 15 for a group of Sailors. out of 15, 3 worked! 😡",106083
106251,5.0,Great product 👍,I love this product!👍<br />  I have Four Dogs and since i am going threw Chemo therapy I am losing my Hair and so I like using to remove any lose hair on my clothes.<br />  Thank you !,106251
106268,5.0,Vitamins,👍👍👍,106268
106269,5.0,👍👍,👍👍,106269
106366,5.0,Lovely,Lovely color and size for an addition to my Bottle Garden! Sturdy bottle. 😁😇🌷🗽🎵,106366
106575,5.0,I can't Make It work,I just got It!! But I was looking at the pictures and It looks like the UV light insiste has to turn on ...mine doesn't turn on.<br />...apdate.<br />Same week They sent a replacement awesome 😉,106575
106649,1.0,Didn’t Workout for Me,"Upon arrival, I washed all the parts allowed them to fully air dry before assembling. Sat down to pump (this is my fifth child so I’m very used to and familiar with pumping) and the suction was way off. It was either too soft or too strong. Next to nothing was collected. Maybe mine was a lemon 🤷🏼‍♀️ Returning.",106649
106807,5.0,Can’t get enough of this fragrance!,"This new fragrance in the Glade line is so awesome, and I’m very picky about fragrances and scents! It’s hard to describe, it kinda has a seventies vibe to it—I love it💕I hope it will become a permanent offering in their line of scents. Pretty cool for the price!",106807
106827,5.0,My favorite Kitchen-gadget,"I tell you a secret ....it's not just for great pancakes , I also make omelette balls and cake  ( box cake ) balls with it . Try it ... it's great<br />But don't tell no one 😊🙌🏽",106827
106962,1.0,The idea is great in concept,"Doesn't work... makes your nose greasy and glasses still slide. The idea is great in concept, but not in reality 😞",106962
106970,2.0,Doesn’t clean well or spin fast,"This product didn’t do anything for me as it was so soft it didn’t clean my face. 😔 I was really excited for this but it is so soft and doesn’t spin fast at all so it doesn’t clean,(and yes i left it on the charger over night before using it). Very disappointing.",106970
107008,2.0,🤷🏼‍♀️,"Material feels weird, velcro stuck to everything in washer 🙄",107008
107331,5.0,Game changer,So I really didn’t e spect much from this little thing. Imagine my surprise when it rocked my world. Husband who? 😝 this is my new best friend that will go on vacations and all sorts of trips! Don’t hesitate go ahead and press that button to add to cart now!,107331
107590,5.0,Awesome product. My mother would use it regularly,Awesome product. My mother would use it regularly. We used to carry it when we had our family business. Yes I would order it again. And recommend this product to anyone .👍👍,107590
107612,1.0,Quality,I will have to re-order these. They came chipped and broken. Also very cloudy. I kept them but I cannot use them. Thanks Amazon and seller. I know the problem is NOT on your end. Blessings🙏🌺💓,107612
107618,5.0,Excellent product. And Price. Same thing the dr used while doing my lip injections.,"This is also great for massaging your face. Doing injections, if trained. 🤫🤭🙂. It’s a great product and price. I highly recommended it. I will be using more so for my lip injections or any. And as I was saying massaging my face. After putting on my face serums. I’m switching up my YouTube channel “Perfectly Not Perfect “🙂, to lots of Skin care products, and treatments and my own journey and reviews of trying to stay youthful for as long as possible. As I’m approaching my 40’s. Lots of New content and products I’ll be trying out on my channel. Just waiting on a few more things. Hope this review helps everyone. 🙂",107618
107651,5.0,Five Stars,Fast shipping! Perfect👍!,107651
107688,4.0,Great product except….,Do NOT use on thin skinned people! I repeat! Do NOT use on thin skinned people😞😞😞,107688
107795,2.0,Meh.... Not for a stylist,"Blow dry pieces always falls off they don't attach well, drying power is meh 😐 with me being a stylist I need something with power. This is good for someone at home just to have.",107795
108091,4.0,I just received it today and my family noticed that ...,I just received it today and my family noticed that my face looks cleaner 😀 I also have acne at the moment. So I'll write another review later.,108091
108244,1.0,Gross smelling & streaky.,"The orange mist cleaner, which my husband purchased the other day because I wanted the glass bottle, smells terrible and leaves horrible streaks all over my surfaces. I actually thought that my countertop had yet to be cleaned because it was so disgusting looking. I asked my husband if he had cleaned it and he said yes, he used the new cleaner. I called him into the kitchen and he was surprised too.<br /><br />I like their mission to supply the world with biodegradable and waste-free products, but not at the cost of not doing their job. I liked the overpriced bottle. I bought this to replace the plastic bottle I’ve been refilling for probably 10 years. I know, yuck.<br /><br />It says it’s safe for everything but there’s not a chance my counter was clean. If by some miracle it was, it absolutely looked terrible. I ended up grabbing my old standby, vinegar water, to clean off the streaks this cleaning product left behind.<br /><br />I wouldn’t give this product to my worst enemy. Or maybe that’s exactly who I’d give it to. 😂 It’s plain awful.",108244
108300,5.0,GREAT PRODUCT!!,"Awesome!!! These are excellent. The material is sturdy, and I just love the comb that allows the lashes to separate when I apply the mascara. The product shapes like the eye, so it already dictates how it's to be used.<br /><br /> I use the top comb-curve to put on the mascara on my bottom lashes and it is superbly done. I also love the fact that it protects my face from mascara mess by the mascara wand.<br /><br />I recommend this product. A+++++++++ 👍👍👍",108300
108303,5.0,Works perfectly,Worked incredibly and my dog hasn't peed inside again since. Might be a little too good because now he won't even pee on the pee pad in my room 😂,108303
108340,5.0,but still works great 👍!,"Small holes for the fingers, but still works great 👍!",108340
108360,5.0,I truely do feel better. My stomach doesn't bother me like it use ...,I truely do feel better. My stomach doesn't bother me like it use to. This product has a very fresh smell to it which is important to me. Thank you for making it available and thank you Amazon for offering it to us in an easy and convenient way 😀,108360
108398,5.0,This is a must have for every women's to go bag,[[VIDEOID:cc4701b549b2a00ee138c6fdc1cb2c4]] I love this its not painful. Easy to use and hold. Carry it in your purse just in case you forget to trim those pesty eyebrows then take it out for a quick and easy 2-3 second fast clean up. Should defininitely be in every women's purse. Thank you this is a life savor...😊😊💖,108398
108956,1.0,I wouldn’t buy again,Cheep made I use them one time broke 😩,108956
109430,5.0,It works well,It's bit big so I had to trim.  It works so well and now all much 👓 are in place securely,109430
109854,4.0,Good product,My friend loves it! It needs to be about 3&#34; longer. The delivery time was longer than Prime 2 days 😟,109854
110114,5.0,Good value,Love it 💕 it was worth the money shaves very nice  no nicks or cuts just smooth skin,110114
110219,5.0,Works well!!,I am recovering from 2 mini strokes back to back. My legs and memory took the hardest hit. I did the PT for the legs and the memory was really upsetting me. I couldn’t remember things and it scared me. I knew I had to do something and fast for as they say “use it or loss it!” Now I help those that ask for help finding natural cures for them. I recalled sending a good friend of mine “lions Maine” for his dementia. I figured if I can refer it to him I should try it myself.<br />First week I was disappointed m. Then it was like a light switch went on and over night my memory improved so much it brought tears to my eyes. Good stuff!! Well bought product!! Oh and I only used one bottle. I want to get another soon to see how well my memory can improve all together😃,110219
